Gene stable ID,Gene name,Mouse gene stable ID,Mouse gene name,%id. target Mouse gene identical to query gene,%id. query gene identical to target Mouse gene,"Mouse orthology confidence [0 low, 1 high]"
ENSG00000225012,,,,,,
ENSG00000122145,TBX22,ENSMUSG00000031241,Tbx22,72.1154,70.6215,1
ENSG00000164880,INTS1,ENSMUSG00000029547,Ints1,90.2283,90.0228,1
ENSG00000259440,NPM1P43,,,,,
ENSG00000287741,,,,,,
ENSG00000259624,,,,,,
ENSG00000260096,DNM1P33,,,,,
ENSG00000138622,HCN4,ENSMUSG00000032338,Hcn4,95.1787,95.3372,1
ENSG00000229398,,,,,,
ENSG00000258256,,,,,,
ENSG00000124177,CHD6,ENSMUSG00000057133,Chd6,88.582,88.7127,1
ENSG00000074657,ZNF532,ENSMUSG00000042439,Zfp532,91.3912,91.181,1
ENSG00000123119,NECAB1,ENSMUSG00000040536,Necab1,96.5812,96.3068,1
ENSG00000250634,LINC01182,,,,,
ENSG00000259221,,,,,,
ENSG00000284648,,,,,,
ENSG00000250896,RNPS1P1,,,,,
ENSG00000163132,MSX1,ENSMUSG00000048450,Msx1,91.4191,91.4191,1
ENSG00000120594,PLXDC2,ENSMUSG00000026748,Plxdc2,91.8715,91.6981,1
ENSG00000179151,EDC3,ENSMUSG00000038957,Edc3,95.6693,95.6693,1
ENSG00000153779,TGIF2LX,ENSMUSG00000100133,Tgif2lx1,38.1743,39.8268,0
ENSG00000153779,TGIF2LX,ENSMUSG00000100194,Tgif2lx2,38.1743,39.8268,0
ENSG00000251252,MTND2P31,,,,,
ENSG00000273396,LINC01396,,,,,
ENSG00000249252,C1QTNF7-AS1,,,,,
ENSG00000242358,RPS21P4,,,,,
ENSG00000234322,ST13P18,,,,,
ENSG00000248238,LINC02438,,,,,
ENSG00000132964,CDK8,ENSMUSG00000029635,Cdk8,98.9224,98.9224,1
ENSG00000232267,ACTR3P2,,,,,
ENSG00000215089,KRT18P11,,,,,
ENSG00000250238,WEE1P1,,,,,
ENSG00000204272,NBDY,ENSMUSG00000086316,Nbdy,92.6471,92.6471,1
ENSG00000254231,WWP1-AS1,,,,,
ENSG00000170891,CYTL1,ENSMUSG00000062329,Cytl1,67.6471,66.187,1
ENSG00000270971,REXO1L8P,,,,,
ENSG00000206228,HNRNPA1P4,,,,,
ENSG00000253682,,,,,,
ENSG00000234889,KPNB1P1,,,,,
ENSG00000237873,DLGAP5P2,,,,,
ENSG00000225025,KIF4CP,,,,,
ENSG00000253634,,,,,,
ENSG00000270759,OOEPP1,,,,,
ENSG00000226837,HMGB1P32,,,,,
ENSG00000254954,SLC2A13P1,,,,,
ENSG00000131171,SH3BGRL,ENSMUSG00000031246,Sh3bgrl,93.8596,93.8596,1
ENSG00000246792,,,,,,
ENSG00000155275,TRMT44,ENSMUSG00000029097,Trmt44,65.9181,69.986,1
ENSG00000205176,REXO1L1P,,,,,
ENSG00000282753,,,,,,
ENSG00000282649,SEPTIN9-DT,,,,,
ENSG00000254070,,,,,,
ENSG00000203413,ACTBP6,,,,,
ENSG00000282302,SEPTIN9,,,,,
ENSG00000164949,GEM,ENSMUSG00000028214,Gem,95.6081,95.9322,1
ENSG00000235088,,,,,,
ENSG00000273951,,,,,,
ENSG00000232493,RPL12P11,,,,,
ENSG00000252386,RNU6-1018P,,,,,
ENSG00000212224,,,,,,
ENSG00000233352,,,,,,
ENSG00000253709,IGHV1-14,,,,,
ENSG00000258437,,,,,,
ENSG00000124107,SLPI,ENSMUSG00000017002,Slpi,58.3333,58.7786,1
ENSG00000211946,IGHV3-20,,,,,
ENSG00000258784,,,,,,
ENSG00000258678,LINC02317,,,,,
ENSG00000258534,,,,,,
ENSG00000253440,IGHV3-33-2,,,,,
ENSG00000258544,GLRXP2,,,,,
ENSG00000231144,EEF1A1P40,,,,,
ENSG00000215085,GTF3C6P1,,,,,
ENSG00000277022,,,,,,
ENSG00000236190,,,,,,
ENSG00000185567,AHNAK2,ENSMUSG00000118667,Ahnak2,36.3934,60.2399,0
ENSG00000235447,TRAPPC13P1,,,,,
ENSG00000224523,,,,,,
ENSG00000101443,WFDC2,ENSMUSG00000017723,Wfdc2,62.0968,44.2529,0
ENSG00000279437,,,,,,
ENSG00000182574,CSGALNACT2P1,,,,,
ENSG00000228612,HK2P1,,,,,
ENSG00000228847,ATP5MC2P4,,,,,
ENSG00000188917,TRMT2B,ENSMUSG00000067369,Trmt2b,74.6032,76.2677,1
ENSG00000238113,LINC01410,,,,,
ENSG00000227734,,,,,,
ENSG00000287278,,,,,,
ENSG00000213657,RPL31P44,,,,,
ENSG00000212989,,,,,,
ENSG00000272319,,,,,,
ENSG00000226113,,,,,,
ENSG00000157927,RADIL,ENSMUSG00000029576,Radil,80.6512,78.8899,1
ENSG00000156103,MMP16,ENSMUSG00000028226,Mmp16,98.0231,98.0231,1
ENSG00000260454,LINC02957,,,,,
ENSG00000227877,MRLN,ENSMUSG00000019933,Mrln,80.4348,80.4348,1
ENSG00000100865,CINP,ENSMUSG00000021276,Cinp,77.8302,62.9771,1
ENSG00000287233,,,,,,
ENSG00000113100,CDH9,ENSMUSG00000025370,Cdh9,90.8745,90.9898,1
ENSG00000273509,CNTNAP3P1,,,,,
ENSG00000274636,GLIS2,,,,,
ENSG00000249799,SNRPCP13,,,,,
ENSG00000249780,,,,,,
ENSG00000226020,CDK2AP2P3,,,,,
ENSG00000282450,,,,,,
ENSG00000285483,,,,,,
ENSG00000288589,,,,,,
ENSG00000282374,,,,,,
ENSG00000237464,,,,,,
ENSG00000229830,,,,,,
ENSG00000275426,,,,,,
ENSG00000274334,VASN,,,,,
ENSG00000237068,RPL5P2,,,,,
ENSG00000255145,STX17-DT,,,,,
ENSG00000169676,DRD5,ENSMUSG00000039358,Drd5,82.8092,82.636,1
ENSG00000101446,SPINT3,ENSMUSG00000074596,Spint3,43.8202,44.3182,0
ENSG00000278760,CORO7-PAM16,,,,,
ENSG00000251152,,,,,,
ENSG00000276457,FKBP4P8,,,,,
ENSG00000250371,,,,,,
ENSG00000287800,,,,,,
ENSG00000249139,EPPIN-WFDC6,,,,,
ENSG00000165072,MAMDC2,ENSMUSG00000033207,Mamdc2,89.9417,89.9417,1
ENSG00000259595,CTDSPL2-DT,,,,,
ENSG00000282703,GLIS2-AS1,,,,,
ENSG00000223746,ELOCP30,,,,,
ENSG00000282590,,,,,,
ENSG00000233724,,,,,,
ENSG00000270754,NEK4P3,,,,,
ENSG00000278531,,,,,,
ENSG00000274684,NMRAL1,,,,,
ENSG00000160255,ITGB2,ENSMUSG00000000290,Itgb2,80.6242,80.5195,1
ENSG00000160255,ITGB2,ENSMUSG00000000157,Itgb2l,55.9168,54.0881,0
ENSG00000226395,MRPS21P5,,,,,
ENSG00000270421,,,,,,
ENSG00000226296,,,,,,
ENSG00000253367,IGHVIII-25-1,,,,,
ENSG00000235816,PRELID1P3,,,,,
ENSG00000211950,IGHV1-24,ENSMUSG00000096150,Ighv1-85,58.9744,58.9744,0
ENSG00000211950,IGHV1-24,ENSMUSG00000076666,Ighv14-4,58.9744,58.9744,1
ENSG00000211950,IGHV1-24,ENSMUSG00000095127,Ighv1-82,57.265,57.265,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094940,Ighv1-84,57.265,57.265,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095923,Ighv1-37,55.5556,55.5556,0
ENSG00000211950,IGHV1-24,ENSMUSG00000103254,Ighv1-15,57.265,57.265,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095642,Ighv14-3,56.4103,56.4103,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094561,Ighv1-22,57.265,57.265,0
ENSG00000211950,IGHV1-24,ENSMUSG00000096410,Ighv1-19,57.265,57.265,0
ENSG00000211950,IGHV1-24,ENSMUSG00000076709,Ighv1-47,55.5556,55.5556,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095859,Ighv1-43,55.5556,55.5556,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095130,Ighv1-39,55.5556,55.5556,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095519,Ighv1-66,58.9744,58.9744,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094787,Ighv1-54,54.7009,54.7009,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095416,Ighv1-12,57.265,57.265,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094509,Ighv14-1,61.5385,61.5385,0
ENSG00000211950,IGHV1-24,ENSMUSG00000076710,Ighv1-49,52.1368,52.1368,0
ENSG00000211950,IGHV1-24,ENSMUSG00000096452,Ighv1-77,57.265,57.265,1
ENSG00000211950,IGHV1-24,ENSMUSG00000102888,Ighv1-11,55.5556,55.5556,0
ENSG00000211950,IGHV1-24,ENSMUSG00000096767,Ighv1-62-3,59.8291,59.8291,0
ENSG00000211950,IGHV1-24,ENSMUSG00000102313,Ighv1-62-1,55.5556,56.0345,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094502,Ighv1-69,62.3932,62.3932,0
ENSG00000211950,IGHV1-24,ENSMUSG00000093896,Ighv1-76,55.5556,55.5556,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095200,Ighv1-7,58.9744,58.9744,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095863,Ighv1-67,56.4103,56.4103,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094051,Ighv1-36,56.4103,56.4103,0
ENSG00000211950,IGHV1-24,ENSMUSG00000093955,Ighv1-34,57.265,57.265,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094087,Ighv1-61,60.6838,60.6838,0
ENSG00000211950,IGHV1-24,ENSMUSG00000096020,Ighv1-75,57.265,57.265,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094198,Ighv1-50,64.1026,64.1026,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095761,Ighv1-20,54.7009,54.7009,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094124,Ighv1-74,64.1026,64.1026,0
ENSG00000211950,IGHV1-24,ENSMUSG00000076688,Ighv15-2,52.9915,52.5424,0
ENSG00000211950,IGHV1-24,ENSMUSG00000096326,Ighv1-78,56.4103,56.4103,0
ENSG00000211950,IGHV1-24,ENSMUSG00000076695,Ighv1-18,56.4103,56.4103,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095197,Ighv1-59,61.5385,61.5385,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094241,Ighv1-24,47.8632,47.8632,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094088,Ighv1-64,61.5385,61.5385,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094546,Ighv1-26,57.265,57.265,0
ENSG00000211950,IGHV1-24,ENSMUSG00000093894,Ighv1-53,61.5385,61.5385,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095554,Ighv1-16,41.8803,50,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095204,Ighv1-52,61.5385,61.5385,0
ENSG00000211950,IGHV1-24,ENSMUSG00000096672,Ighv1-63,52.9915,52.9915,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095889,Ighv1-58,53.8462,53.8462,0
ENSG00000211950,IGHV1-24,ENSMUSG00000096649,Ighv1-31,56.4103,56.4103,0
ENSG00000211950,IGHV1-24,ENSMUSG00000096074,Ighv1-72,60.6838,60.6838,0
ENSG00000211950,IGHV1-24,ENSMUSG00000096577,Ighv1-71,56.4103,55.4622,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094652,Ighv1-42,54.7009,54.7009,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094075,Ighv1-80,57.265,57.265,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094862,Ighv1-56,57.265,57.265,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095583,Ighv14-2,62.3932,62.3932,0
ENSG00000211950,IGHV1-24,ENSMUSG00000096078,Ighv1-62-2,56.4103,55.4622,0
ENSG00000211950,IGHV1-24,ENSMUSG00000103290,Ighv1-23,58.1197,58.1197,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095589,Ighv1-55,60.6838,60.6838,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094694,Ighv1-9,57.265,57.265,0
ENSG00000211950,IGHV1-24,ENSMUSG00000094689,Ighv1-81,54.7009,54.7009,0
ENSG00000211950,IGHV1-24,ENSMUSG00000096499,Ighv1-5,55.5556,55.5556,0
ENSG00000211950,IGHV1-24,ENSMUSG00000095442,Ighv1-4,59.8291,59.8291,0
ENSG00000211955,IGHV3-33,,,,,
ENSG00000165757,JCAD,ENSMUSG00000033960,Jcad,53.2009,54.7727,1
ENSG00000169744,LDB2,ENSMUSG00000039706,Ldb2,97.5871,97.5871,1
ENSG00000137764,MAP2K5,ENSMUSG00000058444,Map2k5,97.7679,97.7679,1
ENSG00000232135,,,,,,
ENSG00000229900,HSPD1P21,,,,,
ENSG00000101448,EPPIN,ENSMUSG00000017733,Eppin,61.6541,61.194,1
ENSG00000165914,TTC7B,ENSMUSG00000033530,Ttc7b,97.0344,95.1163,1
ENSG00000251391,,,,,,
ENSG00000213935,RPL22P16,,,,,
ENSG00000277424,HMOX2,,,,,
ENSG00000214629,RPSAP6,,,,,
ENSG00000251599,,,,,,
ENSG00000178381,ZFAND2A,ENSMUSG00000053581,Zfand2a,76.5517,64.9123,1
ENSG00000251307,CCNO-DT,,,,,
ENSG00000267728,KRTAP9-9,,,,,
ENSG00000254195,TPM3P3,,,,,
ENSG00000077327,SPAG6,ENSMUSG00000022783,Spag6l,95.6778,96.0552,0
ENSG00000077327,SPAG6,ENSMUSG00000037708,Spag6,91.1591,91.1591,1
ENSG00000271209,BRDTP1,,,,,
ENSG00000251273,LINC02228,,,,,
ENSG00000237014,LRRFIP2P1,,,,,
ENSG00000263090,KRTAP9-2,,,,,
ENSG00000253391,,,,,,
ENSG00000177576,C18orf32,ENSMUSG00000036299,BC031181,76.3158,80.5556,1
ENSG00000262512,KRTAP9-4,,,,,
ENSG00000234039,NDUFA5P7,,,,,
ENSG00000254089,,,,,,
ENSG00000262749,KRTAP9-3,,,,,
ENSG00000203262,,,,,,
ENSG00000263103,KRTAP9-10P,,,,,
ENSG00000201923,RNA5SP485,,,,,
ENSG00000267635,,,,,,
ENSG00000226010,,,,,,
ENSG00000226188,HNRNPA1P3,,,,,
ENSG00000147613,PSKH2,,,,,
ENSG00000267208,,,,,,
ENSG00000170925,TEX13B,ENSMUSG00000071686,Tex13a,40.7051,33.687,0
ENSG00000170925,TEX13B,ENSMUSG00000042386,Tex13b,31.0897,52.1505,0
ENSG00000262218,KRTAP29-1,,,,,
ENSG00000124116,WFDC3,ENSMUSG00000076434,Wfdc3,38.0952,67.6923,0
ENSG00000223684,IFNWP18,,,,,
ENSG00000248693,LINC02100,,,,,
ENSG00000119318,RAD23B,ENSMUSG00000028426,Rad23b,90.709,89.1827,1
ENSG00000278413,,,,,,
ENSG00000282228,PAM16,,,,,
ENSG00000285929,,,,,,
ENSG00000234031,RPS3AP44,,,,,
ENSG00000232487,RASA3-IT1,,,,,
ENSG00000282914,,,,,,
ENSG00000151388,ADAMTS12,ENSMUSG00000047497,Adamts12,80.6148,80.3125,1
ENSG00000226307,HNRNPDLP1,,,,,
ENSG00000154856,APCDD1,ENSMUSG00000071847,Apcdd1,91.8288,91.8288,1
ENSG00000226119,C3orf49P1,,,,,
ENSG00000283361,CFAP97D2,,,,,
ENSG00000234702,VDAC1P3,,,,,
ENSG00000103528,SYT17,ENSMUSG00000058420,Syt17,95.1477,95.9574,1
ENSG00000215070,XRCC6P5,,,,,
ENSG00000147596,PRDM14,ENSMUSG00000042414,Prdm14,69.352,70.5882,1
ENSG00000237748,UQCRBP1,,,,,
ENSG00000186675,MAGEE2,ENSMUSG00000031224,Magee2,83.5564,83.5564,1
ENSG00000215102,TERF1P4,,,,,
ENSG00000213740,SERBP1P1,,,,,
ENSG00000282011,,,,,,
ENSG00000231001,CCNB1IP1P3,,,,,
ENSG00000283347,,,,,,
ENSG00000238222,MKRN4P,,,,,
ENSG00000276726,DNAJA3,,,,,
ENSG00000237381,NT5DC1P1,,,,,
ENSG00000268104,SLC6A14,,,,,
ENSG00000130177,CDC16,ENSMUSG00000038416,Cdc16,95.4839,95.4839,1
ENSG00000254538,,,,,,
ENSG00000164687,FABP5,ENSMUSG00000027533,Fabp5,80,80,1
ENSG00000274336,CDIP1,,,,,
ENSG00000134265,NAPG,ENSMUSG00000024581,Napg,95.1923,84.136,1
ENSG00000272732,,,,,,
ENSG00000228053,RPL21P87,,,,,
ENSG00000155070,UNC93B2,,,,,
ENSG00000232486,DEPDC1P2,,,,,
ENSG00000214761,HNRNPA1P15,,,,,
ENSG00000236862,RPS20P24,,,,,
ENSG00000204446,LINC02872,,,,,
ENSG00000287665,,,,,,
ENSG00000226943,ALG1L5P,,,,,
ENSG00000276894,RAB28P4,,,,,
ENSG00000282725,CORO7,,,,,
ENSG00000225360,,,,,,
ENSG00000213711,PHB1P7,,,,,
ENSG00000286243,,,,,,
ENSG00000286077,,,,,,
ENSG00000260493,E2F5-DT,,,,,
ENSG00000047597,XK,ENSMUSG00000015342,Xk,82.4324,82.0628,1
ENSG00000136944,LMX1B,ENSMUSG00000038765,Lmx1b,98.2587,98.5037,1
ENSG00000277422,REXO1L6P,,,,,
ENSG00000164654,MIOS,ENSMUSG00000042447,Mios,98.1714,98.1714,1
ENSG00000270077,,,,,,
ENSG00000253681,,,,,,
ENSG00000254300,LINC01111,,,,,
ENSG00000234636,MED14OS,,,,,
ENSG00000288005,,,,,,
ENSG00000254366,,,,,,
ENSG00000227657,SERPINA7P1,,,,,
ENSG00000229090,,,,,,
ENSG00000270446,RPL34P36,,,,,
ENSG00000236191,RPS15AP25,,,,,
ENSG00000228519,RANBP1P1,,,,,
ENSG00000248762,,,,,,
ENSG00000187690,EZHIP,,,,,
ENSG00000253226,HAUS1P3,,,,,
ENSG00000215174,NLRP2B,,,,,
ENSG00000234130,AP2B1P1,,,,,
ENSG00000168630,SPINT5P,,,,,
ENSG00000221046,RNU6ATAC38P,,,,,
ENSG00000253871,,,,,,
ENSG00000101457,DNTTIP1,ENSMUSG00000017299,Dnttip1,96.3526,96.6463,1
ENSG00000047648,ARHGAP6,ENSMUSG00000031355,Arhgap6,86.2423,85.1064,1
ENSG00000248874,LINC02899,,,,,
ENSG00000287090,,,,,,
ENSG00000249584,LINC02225,,,,,
ENSG00000279107,,,,,,
ENSG00000234602,MCIDAS,ENSMUSG00000074651,Mcidas,78.1818,79.4195,1
ENSG00000253989,IGHVIII-38-1,,,,,
ENSG00000258385,,,,,,
ENSG00000177350,RPL13AP3,,,,,
ENSG00000166828,SCNN1G,ENSMUSG00000000216,Scnn1g,86.2866,85.4962,1
ENSG00000270550,IGHV3-30,,,,,
ENSG00000200332,Y_RNA,,,,,
ENSG00000262573,KRTAP9-2,,,,,
ENSG00000258598,,,,,,
ENSG00000263115,KRTAP9-10P,,,,,
ENSG00000239696,,,,,,
ENSG00000262896,KRTAP9-4,,,,,
ENSG00000227719,,,,,,
ENSG00000263263,KRTAP9-6,,,,,
ENSG00000100138,SNU13,ENSMUSG00000063480,Snu13,100,100,1
ENSG00000119714,GPR68,ENSMUSG00000047415,Gpr68,92.0548,92.0548,1
ENSG00000250561,OR7E59P,,,,,
ENSG00000262221,KRTAP9-7,,,,,
ENSG00000239715,,,,,,
ENSG00000262542,KRTAP29-1,,,,,
ENSG00000262214,KRTAP9-12P,,,,,
ENSG00000262946,KRTAP9-11P,,,,,
ENSG00000224593,RPL21P72,,,,,
ENSG00000262594,KRTAP9-9,,,,,
ENSG00000242611,,,,,,
ENSG00000240859,LINC03014,,,,,
ENSG00000227972,THAP12P3,,,,,
ENSG00000233974,,,,,,
ENSG00000234319,RPS12P2,,,,,
ENSG00000258716,,,,,,
ENSG00000248878,,,,,,
ENSG00000248605,,,,,,
ENSG00000258699,,,,,,
ENSG00000165406,MARCHF8,ENSMUSG00000025702,Marchf8,82.548,83.2747,1
ENSG00000211895,IGHA1,ENSMUSG00000095079,Igha,59.799,61.1825,1
ENSG00000213956,,,,,,
ENSG00000242474,LINC03015,,,,,
ENSG00000145626,UGT3A1,,,,,
ENSG00000258423,OR7E105P,,,,,
ENSG00000273894,SLC20A1P2,,,,,
ENSG00000253658,LINC01592,,,,,
ENSG00000282651,IGHV5-10-1,,,,,
ENSG00000265728,,,,,,
ENSG00000231293,RPL36AP6,,,,,
ENSG00000258691,,,,,,
ENSG00000266604,LINC01887,,,,,
ENSG00000278077,,,,,,
ENSG00000258869,LINC02312,,,,,
ENSG00000264503,,,,,,
ENSG00000152315,KCNK13,ENSMUSG00000045404,Kcnk13,84.5588,85.1852,1
ENSG00000250611,,,,,,
ENSG00000264311,MIX23P1,,,,,
ENSG00000251412,,,,,,
ENSG00000244167,,,,,,
ENSG00000271077,PER3P1,,,,,
ENSG00000285952,,,,,,
ENSG00000264072,,,,,,
ENSG00000285531,,,,,,
ENSG00000249995,ECM1P2,,,,,
ENSG00000225146,,,,,,
ENSG00000207457,RNU6-476P,,,,,
ENSG00000254289,IGHV3-32,,,,,
ENSG00000251679,,,,,,
ENSG00000266470,,,,,,
ENSG00000184208,C22orf46P,,,,,
ENSG00000254203,IGHVII-33-1,,,,,
ENSG00000262267,,,,,,
ENSG00000106511,MEOX2,ENSMUSG00000036144,Meox2,97.6974,98.0198,1
ENSG00000265038,PMM2P1,,,,,
ENSG00000251271,ALG1L7P,,,,,
ENSG00000258776,,,,,,
ENSG00000261448,,,,,,
ENSG00000230417,LINC00595,,,,,
ENSG00000260779,,,,,,
ENSG00000260690,CYCSP39,,,,,
ENSG00000122254,HS3ST2,ENSMUSG00000046321,Hs3st2,96.1853,96.1853,1
ENSG00000264843,,,,,,
ENSG00000211951,IGHV2-26,ENSMUSG00000094505,Ighv8-6,65.5462,66.1017,0
ENSG00000211951,IGHV2-26,ENSMUSG00000096355,Ighv8-4,55.4622,56.4103,0
ENSG00000211951,IGHV2-26,ENSMUSG00000102364,Ighv8-5,64.7059,64.7059,0
ENSG00000211951,IGHV2-26,ENSMUSG00000076731,Ighv8-12,65.5462,65.5462,1
ENSG00000211951,IGHV2-26,ENSMUSG00000095170,Ighv8-11,62.1849,62.1849,0
ENSG00000211951,IGHV2-26,ENSMUSG00000104452,Ighv8-8,65.5462,65.5462,0
ENSG00000211951,IGHV2-26,ENSMUSG00000076733,Ighv8-13,57.9832,68.3168,0
ENSG00000211951,IGHV2-26,ENSMUSG00000102301,Ighv8-2,57.1429,57.1429,0
ENSG00000211951,IGHV2-26,ENSMUSG00000095117,Ighv8-9,63.8655,63.8655,0
ENSG00000253549,CA3-AS1,,,,,
ENSG00000249766,,,,,,
ENSG00000196730,DAPK1,ENSMUSG00000021559,Dapk1,95.1049,94.3135,1
ENSG00000264714,KIAA0895LP1,,,,,
ENSG00000249443,VPS51P18,,,,,
ENSG00000279972,,,,,,
ENSG00000215612,HMX1,ENSMUSG00000067438,Hmx1,85.3448,89.4578,1
ENSG00000274838,MIR6788,,,,,
ENSG00000263952,,,,,,
ENSG00000231261,HMGN2P10,,,,,
ENSG00000231876,,,,,,
ENSG00000252603,RNU6ATAC22P,,,,,
ENSG00000283117,MGC4859,,,,,
ENSG00000266503,RN7SL162P,,,,,
ENSG00000263682,,,,,,
ENSG00000272745,,,,,,
ENSG00000229091,HSPA8P8,,,,,
ENSG00000287646,,,,,,
ENSG00000100209,HSCB,ENSMUSG00000043510,Hscb,72.766,73.0769,1
ENSG00000175063,UBE2C,ENSMUSG00000001403,Ube2c,95.5307,95.5307,1
ENSG00000246662,CIBAR1-DT,,,,,
ENSG00000251434,,,,,,
ENSG00000170677,SOCS6,ENSMUSG00000056153,Socs6,84.8598,85.1782,1
ENSG00000248228,SLIT2-IT1,,,,,
ENSG00000042088,TDP1,ENSMUSG00000021177,Tdp1,80.4276,80.2956,1
ENSG00000177706,FAM20C,ENSMUSG00000025854,Fam20c,86.3014,87.0466,1
ENSG00000287352,,,,,,
ENSG00000249564,,,,,,
ENSG00000254014,,,,,,
ENSG00000249998,,,,,,
ENSG00000248942,LINC01335,,,,,
ENSG00000254120,LINC02155,,,,,
ENSG00000244527,RPL21P128,,,,,
ENSG00000205940,HSP90AB2P,,,,,
ENSG00000251886,RNU6-120P,ENSMUSG00002076706,Gm55921,49.5146,67.1053,0
ENSG00000263748,EXOGP1,,,,,
ENSG00000249099,,,,,,
ENSG00000170537,TMC7,ENSMUSG00000042246,Tmc7,91.0097,90.6336,1
ENSG00000247624,CPEB2-DT,,,,,
ENSG00000228683,,,,,,
ENSG00000280159,,,,,,
ENSG00000265984,GREB1L-DT,,,,,
ENSG00000164951,PDP1,ENSMUSG00000049225,Pdp1,98.324,88.4422,1
ENSG00000249638,,,,,,
ENSG00000265948,,,,,,
ENSG00000107984,DKK1,ENSMUSG00000024868,Dkk1,82.7068,80.8824,1
ENSG00000265751,,,,,,
ENSG00000248240,,,,,,
ENSG00000221139,,ENSMUSG00000080607,Gm23839,52.8846,50.4587,0
ENSG00000141446,ESCO1,ENSMUSG00000024293,Esco1,76.3095,76.038,1
ENSG00000145526,CDH18,ENSMUSG00000040420,Cdh18,96.076,96.076,1
ENSG00000227313,LINC02630,,,,,
ENSG00000285739,,,,,,
ENSG00000152990,ADGRA3,ENSMUSG00000029090,Adgra3,92.2786,93.0534,1
ENSG00000282906,,,,,,
ENSG00000259186,MRPS15P1,,,,,
ENSG00000249054,FAM138D,,,,,
ENSG00000253655,JCHAINP1,,,,,
ENSG00000230183,CNOT6LP1,,,,,
ENSG00000164916,FOXK1,ENSMUSG00000056493,Foxk1,88.4038,90.1252,1
ENSG00000170759,KIF5B,ENSMUSG00000006740,Kif5b,97.0924,97.0924,1
ENSG00000203392,,,,,,
ENSG00000260689,HNRNPA3P11,,,,,
ENSG00000104321,TRPA1,ENSMUSG00000032769,Trpa1,79.8034,79.3778,1
ENSG00000274515,,,,,,
ENSG00000282257,,,,,,
ENSG00000259771,,,,,,
ENSG00000275193,MYL6P5,,,,,
ENSG00000232926,,,,,,
ENSG00000136378,ADAMTS7,ENSMUSG00000032363,Adamts7,71.5896,72.8425,1
ENSG00000255996,,,,,,
ENSG00000256263,DDX11L8,,,,,
ENSG00000093010,COMT,ENSMUSG00000000326,Comt,76.3838,78.1132,1
ENSG00000146540,C7orf50,ENSMUSG00000053553,3110082I17Rik,62.3711,62.0513,1
ENSG00000047621,C12orf4,ENSMUSG00000030347,D6Wsu163e,94.2029,94.2029,1
ENSG00000167088,SNRPD1,ENSMUSG00000002477,Snrpd1,100,100,1
ENSG00000230105,,,,,,
ENSG00000228004,MYCLP2,,,,,
ENSG00000198414,TATDN2P1,,,,,
ENSG00000226854,,,,,,
ENSG00000270456,,,,,,
ENSG00000224054,,,,,,
ENSG00000286977,,,,,,
ENSG00000270583,,,,,,
ENSG00000233887,,,,,,
ENSG00000101844,ATG4A,ENSMUSG00000079418,Atg4a,92.2111,92.6768,1
ENSG00000101844,ATG4A,ENSMUSG00000087119,Atg4a-ps,91.4573,91.9192,0
ENSG00000158201,ABHD3,ENSMUSG00000002475,Abhd3,93.3985,92.944,1
ENSG00000227214,HCG15,,,,,
ENSG00000287087,,,,,,
ENSG00000240281,,,,,,
ENSG00000235488,JARID2-AS1,,,,,
ENSG00000285278,TFAP2A-AS2,,,,,
ENSG00000271911,,,,,,
ENSG00000249142,TMEM183AP2,,,,,
ENSG00000287347,,,,,,
ENSG00000249332,LINC02149,,,,,
ENSG00000090905,TNRC6A,ENSMUSG00000052707,Tnrc6a,91.5392,94.7257,1
ENSG00000218976,IMPDH1P9,,,,,
ENSG00000227803,,,,,,
ENSG00000286631,,,,,,
